filename,width,height,class,xmin,ymin,xmax,ymax
DSNY_010_2018_jpeg.rf.e2eac21f8221443c8ce16c5cd89acc81.jpg,416,416,tree-top,93,221,239,335
DSNY_010_2018_jpeg.rf.e2eac21f8221443c8ce16c5cd89acc81.jpg,416,416,tree-top,49,189,125,253
DSNY_010_2018_jpeg.rf.e2eac21f8221443c8ce16c5cd89acc81.jpg,416,416,tree-top,117,136,205,213
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,75,219,163,308
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,160,221,215,311
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,34,303,224,416
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,125,1,207,63
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,327,76,415,184
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,276,244,416,354
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,251,341,415,416
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,0,238,53,325
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,43,1,129,71
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,64,70,186,225
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,261,116,331,204
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,200,42,328,134
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,188,135,265,227
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,29,214,78,266
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,207,338,277,405
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,211,259,306,347
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,234,219,302,280
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,316,0,416,83
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,196,0,266,60
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,0,64,51,154
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,0,1,49,69
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,0,153,30,227
BART_006_2018_jpeg.rf.e37dd072e1a9de7a710de20588922140.jpg,416,416,tree-top,331,186,416,258
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,296,115,327,145
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,332,168,359,194
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,175,307,199,334
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,55,187,91,225
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,174,246,206,283
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,296,347,328,380
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,0,159,46,215
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,222,54,253,88
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,297,0,331,28
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,351,48,378,78
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,187,348,215,372
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,4,13,34,44
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,388,378,416,415
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,233,352,257,378
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,98,117,124,145
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,372,121,401,149
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,88,186,126,224
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,73,321,98,349
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,319,214,348,240
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,43,382,76,412
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,61,39,93,67
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,164,338,182,354
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,184,89,204,109
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,271,317,293,341
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,284,396,309,416
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,338,325,360,347
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,325,361,351,395
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,340,146,360,168
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,46,320,79,352
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,317,74,335,93
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,2,260,36,303
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,48,352,76,380
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,298,323,319,345
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,136,193,160,216
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,59,39,78,61
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,152,402,178,416
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,0,139,14,160
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,3,382,27,408
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,193,343,226,375
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,75,220,99,243
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,89,66,114,91
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,20,269,64,308
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,359,300,390,334
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,142,262,176,296
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,354,152,404,200
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,403,264,416,288
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,321,247,337,265
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,211,151,254,189
DEJU_014_2018_jpeg.rf.e3bb3f3d2e480571e35c030334483f84.jpg,416,416,tree-top,355,95,393,125
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,98,246,129,272
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,155,113,181,140
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,174,38,203,64
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,237,132,263,153
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,292,124,326,153
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,304,205,327,227
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,314,265,342,291
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,101,317,127,339
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,36,90,63,114
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,287,74,310,101
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,350,102,370,125
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,361,229,379,247
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,346,215,371,238
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,375,278,401,302
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,69,326,94,355
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,132,156,162,181
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,23,31,59,77
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,76,88,99,109
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,285,43,311,68
DEJU_063_2018_jpeg.rf.e3e60625a3325d6280d13fe4a890a33b.jpg,416,416,tree-top,351,13,378,37
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,207,193,340,337
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,59,123,199,269
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,9,250,103,346
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,44,31,134,121
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,1,32,55,118
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,219,0,297,88
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,277,74,353,125
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,256,117,344,203
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,340,331,388,413
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,361,156,416,257
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,180,347,264,415
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,176,85,275,191
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,353,87,405,141
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,343,14,408,92
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,344,267,416,341
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,107,271,171,337
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,89,320,173,416
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,3,352,80,416
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,0,150,62,221
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,122,28,172,89
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,290,0,353,90
BART_072_2019_jpeg.rf.e3e95b51e10afd3d8d6528b093564b8c.jpg,416,416,tree-top,286,339,344,411
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,82,373,115,410
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,160,158,182,182
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,246,1,270,23
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,247,85,268,107
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,157,289,177,309
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,197,202,223,225
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,1,205,19,229
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,91,224,113,248
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,170,226,190,248
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,136,41,160,65
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,146,234,172,260
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,47,235,71,255
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,4,259,27,281
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,111,169,137,193
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,360,194,382,215
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,290,361,318,393
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,153,0,174,15
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,290,252,310,270
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,376,209,397,232
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,54,202,77,226
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,43,152,67,175
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,257,209,275,229
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,0,172,17,194
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,82,366,110,398
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,310,274,332,296
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,185,70,212,96
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,368,203,392,227
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,143,399,164,416
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,64,143,86,167
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,306,258,324,276
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,233,59,251,79
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,149,56,171,80
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,139,83,165,109
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,289,0,308,12
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,284,160,304,180
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,296,324,317,346
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,100,245,120,265
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,206,294,236,321
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,42,321,64,338
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,16,308,42,333
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,46,77,71,95
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,51,46,75,66
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,245,120,268,144
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,350,362,374,386
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,315,90,341,116
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,306,118,332,144
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,46,356,65,374
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,385,27,409,56
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,270,22,290,43
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,331,337,355,361
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,219,373,239,395
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,202,395,234,414
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,152,365,172,388
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,112,338,134,355
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,176,253,198,275
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,29,30,56,52
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,8,137,33,167
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,290,95,320,119
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,392,101,416,133
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,264,364,292,390
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,127,103,149,131
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,121,312,143,337
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,127,284,147,304
BONA_004_2018_jpeg.rf.e4308dfa7f7b4373243560bdc7da5f01.jpg,416,416,tree-top,81,331,109,354
2018_SJER_3_255000_4107000_image_298_jpeg.rf.e43e3dc7887f7aa0b31be0fed96b2822.jpg,416,416,tree-top,231,142,365,240
2018_SJER_3_255000_4107000_image_298_jpeg.rf.e43e3dc7887f7aa0b31be0fed96b2822.jpg,416,416,tree-top,118,324,238,414
2018_SJER_3_255000_4107000_image_298_jpeg.rf.e43e3dc7887f7aa0b31be0fed96b2822.jpg,416,416,tree-top,0,86,87,216
2018_SJER_3_255000_4107000_image_298_jpeg.rf.e43e3dc7887f7aa0b31be0fed96b2822.jpg,416,416,tree-top,93,95,215,230
2018_SJER_3_255000_4107000_image_298_jpeg.rf.e43e3dc7887f7aa0b31be0fed96b2822.jpg,416,416,tree-top,1,239,161,340
2018_SJER_3_255000_4107000_image_298_jpeg.rf.e43e3dc7887f7aa0b31be0fed96b2822.jpg,416,416,tree-top,0,346,124,416
2018_SJER_3_255000_4107000_image_298_jpeg.rf.e43e3dc7887f7aa0b31be0fed96b2822.jpg,416,416,tree-top,390,307,416,389
2018_SJER_3_255000_4107000_image_298_jpeg.rf.e43e3dc7887f7aa0b31be0fed96b2822.jpg,416,416,tree-top,1,8,61,62
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,25,254,93,321
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,83,185,153,267
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,114,288,178,346
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,155,76,219,146
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,260,236,348,346
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,371,227,415,296
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,327,8,415,102
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,170,165,243,231
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,0,136,75,258
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,117,136,175,196
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,72,9,185,125
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,0,1,79,54
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,0,35,68,139
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,17,343,89,416
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,74,352,177,416
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,202,303,270,367
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,156,244,240,319
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,183,349,257,416
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,248,343,356,416
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,355,336,416,416
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,330,178,409,249
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,324,117,400,185
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,257,96,331,166
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,226,40,318,122
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,186,5,257,75
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,219,190,289,264
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,62,124,125,191
BART_004_2019_jpeg.rf.e473f4195d9c7687695eb55dfa8e6035.jpg,416,416,tree-top,0,268,32,387
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,40,222,154,316
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,38,64,140,186
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,288,1,380,63
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,202,241,281,333
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,3,0,71,56
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,1,168,55,289
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,221,335,363,416
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,252,117,355,229
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,298,69,350,127
2018_SJER_3_252000_4112000_image_451_jpeg.rf.e498d54965aa9d283e442345f7b8d4c3.jpg,416,416,tree-top,149,33,281,104
GRSM_029_2018_jpeg.rf.e4a8679ec2d2427afc0fd26304ed429b.jpg,416,416,tree-top,86,310,182,387
GRSM_029_2018_jpeg.rf.e4a8679ec2d2427afc0fd26304ed429b.jpg,416,416,tree-top,209,339,303,416
